id,CO2_working_capacity [mL/g]
7123,75.88704
7124,67.67561
7125,70.744255
7126,66.420235
7127,65.597855
7128,58.88443
7129,58.40111
7130,47.358604
7131,92.63328
7132,59.097946
7133,74.42446
7134,93.90701
7135,94.51377
7136,72.89377
7137,50.972473
7138,72.81376
7139,68.19802
7140,66.15979
7141,72.72765
7142,50.422153
7143,69.04327
7144,39.22506
7145,81.69776
7146,52.017673
7147,61.999184
7148,44.699238
7149,79.70436
7150,45.7853
7151,91.467476
7152,75.02394
7153,48.534554
7154,85.48889
7155,47.08525
7156,44.185112
7157,89.64411
7158,41.892403
7159,113.418175
7160,97.57367
7161,51.082497
7162,100.61835
7163,81.57546
7164,102.20624
7165,84.62257
7166,48.943256
7167,79.675575
7168,54.581486
7169,86.986374
7170,85.9327
7171,69.0447
7172,94.98126
7173,58.7639
7174,75.725235
7175,59.632236
7176,96.557816
7177,62.847588
7178,36.953106
7179,40.628082
7180,78.5783
7181,66.30253
7182,81.2855
7183,33.538948
7184,52.63226
7185,76.80484
7186,40.367657
7187,54.69918
7188,120.610245
7189,66.39777
7190,86.36203
7191,80.36835
7192,47.649944
7193,52.82048
7194,36.446167
7195,69.43425
7196,85.971306
7197,104.00199
7198,144.84921
7199,96.123055
7200,45.467888
7201,49.058296
7202,50.59696
7203,43.536087
7204,48.279095
7205,90.166214
7206,50.207947
7207,102.52932
7208,83.98182
7209,76.675476
7210,69.880295
7211,79.68663
7212,76.858505
7213,43.84349
7214,51.488323
7215,37.35726
7216,83.20635
7217,116.288925
7218,68.33599
7219,93.21943
7220,48.76601
7221,59.26771
7222,89.46238
7223,105.39693
7224,46.05313
7225,47.78359
7226,49.309483
7227,74.17692
7228,74.79848
7229,56.19667
7230,89.62229
7231,56.764908
7232,146.12126
7233,60.334167
7234,63.098244
7235,67.31051
7236,100.27276
7237,49.660908
7238,88.90063
7239,93.86701
7240,38.915073
7241,76.82625
7242,49.48803
7243,109.97558
7244,42.865616
7245,62.2073
7246,106.66308
7247,40.100235
7248,59.99832
7249,104.479675
7250,83.09303
7251,45.25852
7252,47.79365
7253,79.66105
7254,55.75872
7255,68.442505
7256,79.44726
7257,47.060875
7258,65.386955
7259,84.37935
7260,29.558008
7261,41.54825
7262,69.150116
7263,81.158875
7264,43.61469
7265,46.200245
7266,47.271828
7267,49.126816
7268,49.649624
7269,39.339184
7270,63.66642
7271,51.138363
7272,76.69501
7273,45.84773
7274,96.32066
7275,74.25861
7276,152.16486
7277,72.990295
7278,61.12215
7279,76.14022
7280,42.35995
7281,67.29352
7282,46.69107
7283,57.228813
7284,57.962524
7285,85.126526
7286,69.38397
7287,55.261753
7288,49.32923
7289,52.35511
7290,179.08723
7291,40.779404
7292,41.043144
7293,53.7944
7294,53.42563
7295,52.91752
7296,88.435265
7297,44.284115
7298,87.49882
7299,66.494545
7300,49.50119
7301,72.61666
7302,94.02948
7303,56.10664
7304,47.80381
7305,50.99915
7306,59.526928
7307,62.556362
7308,50.895794
7309,51.354546
7310,56.055542
7311,77.610306
7312,56.60003
7313,76.94702
7314,43.127983
7315,53.6214
7316,102.16254
7317,58.300415
7318,48.65676
7319,87.89925
7320,42.986404
7321,75.20147
7322,48.233116
7323,73.02069
7324,79.63791
7325,89.20141
7326,76.86303
7327,41.944767
7328,98.90095
7329,58.58708
7330,76.289085
7331,67.205086
7332,94.26693
7333,118.95649
7334,42.617626
7335,79.96494
7336,74.79557
7337,77.17393
7338,49.84623
7339,54.617813
7340,29.607428
7341,29.828604
7342,68.69383
7343,100.763885
7344,68.81796
7345,52.414154
7346,66.60738
7347,46.882137
7348,93.43341
7349,69.274635
7350,85.233376
7351,79.74862
7352,49.282574
7353,51.29301
7354,103.13951
7355,46.506573
7356,41.247524
7357,77.792534
7358,70.31045
7359,62.65872
7360,86.75823
7361,59.410526
7362,50.32181
7363,88.797195
7364,65.04338
7365,57.002636
7366,47.755928
7367,74.29987
7368,129.51697
7369,116.17745
7370,45.70179
7371,41.59736
7372,54.91023
7373,51.795914
7374,404.16382
7375,101.4849
7376,52.520473
7377,70.77908
7378,11.840633
7379,50.55504
7380,77.96361
7381,40.885788
7382,49.059513
7383,40.38211
7384,49.14263
7385,87.70153
7386,72.56528
7387,99.83399
7388,49.810757
7389,115.78997
7390,50.964752
7391,94.96585
7392,111.25271
7393,120.92936
7394,74.27221
7395,59.20155
7396,50.913193
7397,71.09255
7398,64.697685
7399,44.524647
7400,95.53292
7401,74.06326
7402,70.644936
7403,47.867317
7404,71.92418
7405,52.510082
7406,60.461815
7407,87.9253
7408,88.10145
7409,58.9226
7410,73.46032
7411,64.09039
7412,81.66282
7413,58.61964
7414,51.575607
7415,52.90664
7416,50.792248
7417,61.02398
7418,83.54811
7419,151.805
7420,52.009228
7421,50.404274
7422,51.248196
7423,45.502964
7424,50.35198
7425,69.352104
7426,51.532173
7427,45.591827
7428,66.974464
7429,49.898872
7430,77.56475
7431,73.99074
7432,95.12087
7433,50.25888
7434,64.03844
7435,85.68647
7436,99.308365
7437,114.471306
7438,56.7457
7439,45.437843
7440,99.32423
7441,56.311813
7442,56.787872
7443,98.59358
7444,45.60875
7445,81.01729
7446,72.551186
7447,185.91936
7448,77.86307
7449,50.07509
7450,50.742874
7451,75.13556
7452,37.806976
7453,93.991104
7454,79.95583
7455,46.327187
7456,49.785076
7457,52.146706
7458,58.136166
7459,50.81998
7460,92.22947
7461,95.91399
7462,49.258953
7463,45.621506
7464,47.27474
7465,76.55315
7466,56.205753
7467,31.29623
7468,49.32676
7469,62.467106
7470,82.081535
7471,49.407852
7472,80.2319
7473,66.3962
7474,92.399506
7475,97.49617
7476,49.846016
7477,67.539185
7478,89.94664
7479,78.97898
7480,93.44502
7481,40.65147
7482,44.795044
7483,75.728806
7484,76.38713
7485,74.97857
7486,92.000755
7487,55.5094
7488,72.90408
7489,66.58976
7490,69.70084
7491,46.160866
7492,93.8375
7493,95.99582
7494,63.1868
7495,104.64588
7496,73.71801
7497,47.658566
7498,49.999508
7499,88.65216
7500,150.85724
7501,97.7728
7502,60.181026
7503,52.912098
7504,45.62571
7505,56.87211
7506,81.39442
7507,76.88246
7508,74.76055
7509,67.60193
7510,48.334705
7511,52.83577
7512,63.540504
7513,46.551342
7514,49.01924
7515,66.79522
7516,48.43853
7517,57.38521
7518,69.12152
7519,78.36986
7520,106.441055
7521,50.402866
7522,103.6645
7523,61.900127
7524,66.45408
7525,51.409145
7526,86.323784
7527,86.46872
7528,45.074543
7529,51.270927
7530,102.70504
7531,93.05046
7532,90.72813
7533,52.124775
7534,41.45018
7535,91.61439
7536,100.69281
7537,41.081604
7538,50.558308
7539,42.661976
7540,115.985634
7541,69.73446
7542,50.040504
7543,94.80053
7544,83.381
7545,53.345085
7546,55.144714
7547,83.148895
7548,37.88247
7549,68.22762
7550,76.36977
7551,49.828648
7552,63.35951
7553,67.01392
7554,80.002174
7555,49.225307
7556,83.43242
7557,69.436104
7558,50.669266
7559,46.41935
7560,48.791668
7561,80.734184
7562,92.81173
7563,152.6934
7564,69.40463
7565,50.909958
7566,44.917038
7567,80.00709
7568,74.072754
7569,101.46233
7570,99.08088
7571,64.14162
7572,70.75218
7573,57.852608
7574,110.01951
7575,84.36031
7576,45.819626
7577,100.06621
7578,55.029026
7579,39.045273
7580,50.471024
7581,52.958782
7582,117.467445
7583,28.21479
7584,85.970604
7585,108.89094
7586,50.30406
7587,79.05615
7588,39.87198
7589,68.6403
7590,60.231037
7591,41.271835
7592,50.564922
7593,62.51446
7594,49.983536
7595,79.72341
7596,72.89762
7597,49.114662
7598,55.41556
7599,59.089836
7600,95.33876
7601,45.03776
7602,68.35168
7603,50.182587
7604,42.820435
7605,158.19977
7606,54.82949
7607,56.189556
7608,36.883163
7609,56.999413
7610,48.46564
7611,68.407005
7612,153.23235
7613,97.794
7614,61.751774
7615,100.558266
7616,53.07843
7617,92.9826
7618,92.110435
7619,74.304436
7620,50.836906
7621,76.11945
7622,86.37012
7623,62.714764
7624,43.497826
7625,47.957672
7626,59.056915
7627,66.73835
7628,67.45913
7629,125.93148
7630,50.741966
7631,67.60623
7632,69.27835
7633,50.06472
7634,42.553604
7635,155.99557
7636,93.40827
7637,105.664085
7638,43.109215
7639,49.688396
7640,68.45401
7641,50.69603
7642,75.451546
7643,36.585587
7644,99.22206
7645,68.50766
7646,62.205517
7647,79.29547
7648,46.924866
7649,89.90766
7650,105.05482
7651,98.02828
7652,137.69998
7653,41.0181
7654,56.212402
7655,61.599033
7656,85.7698
7657,54.346527
7658,95.360634
7659,27.465452
7660,49.35559
7661,35.434017
7662,69.87082
7663,50.745014
7664,90.386986
7665,43.905994
7666,44.289337
7667,95.073814
7668,83.1468
7669,126.03986
7670,45.560432
7671,40.1653
7672,88.69749
7673,126.711624
7674,57.3197
7675,33.343254
7676,87.93053
7677,89.83157
7678,72.18978
7679,124.62423
7680,84.67373
7681,85.585594
7682,89.97284
7683,73.42657
7684,97.67307
7685,41.753258
7686,71.97744
7687,89.26995
7688,56.100094
7689,52.186447
7690,59.067
7691,77.73722
7692,91.870094
7693,56.501217
7694,69.244774
7695,41.13934
7696,118.24216
7697,95.76175
7698,56.80512
7699,62.996655
7700,99.467094
7701,94.66691
7702,51.04876
7703,85.74791
7704,78.73766
7705,87.13106
7706,77.40133
7707,42.483242
7708,63.360207
7709,41.835674
7710,61.344807
7711,57.116722
7712,64.93946
7713,99.9096
7714,111.08663
7715,136.09575
7716,91.83918
7717,78.52191
7718,82.78112
7719,134.49223
7720,52.78419
7721,37.054604
7722,48.625504
7723,84.95007
7724,55.508793
7725,110.62392
7726,47.757736
7727,49.23709
7728,108.79664
7729,94.462326
7730,49.712082
7731,86.06551
7732,44.28128
7733,62.827583
7734,38.418148
7735,93.41731
7736,51.121468
7737,46.718475
7738,81.29531
7739,54.793003
7740,35.421974
7741,68.763115
7742,79.26877
7743,51.04206
7744,66.7284
7745,68.9687
7746,110.32058
7747,52.31203
7748,76.103775
7749,86.48301
7750,49.887005
7751,47.08277
7752,49.80673
7753,67.37772
7754,48.546143
7755,68.06606
7756,48.451736
7757,81.90171
7758,34.909317
7759,66.43496
7760,44.414127
7761,143.18529
7762,76.51927
7763,69.20014
7764,47.752846
7765,42.42184
7766,51.765923
7767,79.6359
7768,110.913666
7769,75.91656
7770,55.2019
7771,76.24787
7772,82.29662
7773,79.17071
7774,87.817024
7775,86.02988
7776,50.648983
7777,50.456024
7778,81.70527
7779,97.06412
7780,54.721348
7781,58.719093
7782,70.82169
7783,33.223137
7784,59.78203
7785,84.90299
7786,91.879196
7787,42.49954
7788,74.62868
7789,58.027584
7790,29.816925
7791,78.29235
7792,94.46125
7793,48.04878
7794,49.83908
7795,90.35215
7796,47.467415
7797,71.12025
7798,94.11801
7799,80.51634
7800,68.81649
7801,73.26841
7802,269.30634
7803,66.55215
7804,114.235085
7805,66.21782
7806,45.85202
7807,90.75517
7808,95.11257
7809,44.73524
7810,41.10968
7811,44.338257
7812,43.428356
7813,44.195454
7814,56.907555
7815,98.382416
7816,85.1457
7817,46.903755
7818,43.220715
7819,92.39042
7820,58.180862
7821,44.779667
7822,46.28202
7823,48.17604
7824,64.99827
7825,140.06506
7826,80.06303
7827,61.667896
7828,45.06077
7829,38.503857
7830,84.436966
7831,53.46339
7832,65.73903
7833,61.213696
7834,44.11265
7835,48.11115
7836,55.436985
7837,51.5492
7838,64.43878
7839,42.84134
7840,43.30066
7841,54.260803
7842,125.16357
7843,94.2646
7844,74.83071
7845,68.36323
7846,47.928436
7847,56.933266
7848,50.885906
7849,64.13253
7850,89.79992
7851,67.049
7852,42.724457
7853,60.814632
7854,84.380424
7855,70.66566
7856,92.531395
7857,49.653233
7858,59.042637
7859,94.16737
7860,58.903923
7861,112.38627
7862,38.6771
7863,79.64409
7864,60.649925
7865,53.945763
7866,47.49271
7867,49.555115
7868,66.58022
7869,41.971245
7870,79.60146
7871,111.763374
7872,90.68396
7873,50.98582
7874,78.770515
7875,72.02948
7876,84.82405
7877,34.353836
7878,94.784546
7879,91.33307
7880,106.58146
7881,200.36174
7882,51.020714
7883,79.90955
7884,63.114567
7885,70.35983
7886,93.580986
7887,75.30477
7888,92.40399
7889,49.299065
7890,101.8209
7891,95.005806
7892,63.895653
7893,97.68592
7894,85.68228
7895,70.18976
7896,65.281075
7897,61.53743
7898,55.902454
7899,55.976955
7900,77.91108
7901,92.7757
7902,53.686394
7903,72.56517
7904,53.272133
7905,42.82866
7906,78.29602
7907,51.58812
7908,38.814384
7909,39.41977
7910,40.607754
7911,50.273487
7912,44.3344
7913,60.3716
7914,42.944218
7915,117.43757
7916,65.842285
7917,83.456696
7918,39.832493
7919,82.280624
7920,48.900772
7921,63.762283
7922,48.66269
7923,100.86258
7924,47.751522
7925,77.07103
7926,59.838257
7927,89.27398
7928,79.57362
7929,106.20568
7930,51.901905
7931,102.31361
7932,101.75699
7933,50.967384
7934,45.423584
7935,47.53965
7936,48.48304
7937,84.70122
7938,47.47748
7939,63.425156
7940,74.15275
7941,41.962616
7942,130.64899
7943,41.51158
7944,31.175625
7945,51.33815
7946,49.787796
7947,78.257744
7948,731.7725
7949,115.38213
7950,67.942085
7951,104.14682
7952,78.43946
7953,51.024185
7954,93.70465
7955,91.3366
7956,81.4273
7957,91.01771
7958,56.400257
7959,68.753075
7960,55.593246
7961,69.64887
7962,86.48501
7963,46.32134
7964,90.02699
7965,95.19829
7966,88.937775
7967,98.61271
7968,108.41161
7969,77.34497
7970,78.59805
7971,113.97942
7972,38.8032
7973,49.980644
7974,543.6469
7975,65.55039
7976,99.831856
7977,74.18149
7978,77.397766
7979,55.38029
7980,49.16004
7981,132.64635
7982,65.14671
7983,86.29591
7984,95.54891
7985,83.657104
7986,53.37022
7987,85.67063
7988,49.50676
7989,46.78002
7990,51.7175
7991,57.22079
7992,14.389182
7993,96.1143
7994,67.64255
7995,51.951397
7996,79.66278
7997,54.430035
7998,45.872913
7999,88.302284
8000,63.231564
8001,107.91749
8002,56.561745
8003,54.937496
8004,129.11644
8005,46.734104
8006,152.76186
8007,54.61876
8008,100.4029
8009,49.118557
8010,95.89689
8011,76.368324
8012,62.947155
8013,58.06693
8014,84.78744
8015,85.795555
8016,29.002712
8017,60.496956
8018,96.71983
8019,46.356567
8020,56.181396
8021,44.65672
8022,54.83314
8023,53.178185
8024,57.429684
8025,72.78151
8026,52.85973
8027,77.520386
8028,122.74389
8029,52.355762
8030,52.845272
8031,53.275764
8032,37.013954
8033,44.271442
8034,103.87366
8035,43.167824
8036,53.280334
8037,96.04064
8038,62.269787
8039,93.45972
8040,114.045494
8041,65.84397
8042,94.33517
8043,91.770874
8044,28.744558
8045,86.968834
8046,69.32834
8047,78.115265
8048,123.12612
8049,83.65761
8050,99.1792
8051,76.81798
8052,86.29945
8053,81.41034
8054,58.319565
8055,113.03419
8056,51.419857
8057,80.15125
8058,67.246056
8059,75.71353
8060,76.98279
8061,97.46193
8062,83.00316
8063,50.02217
8064,41.08446
8065,122.3082
8066,70.13711
8067,53.026287
8068,70.5238
8069,57.749943
8070,51.54846
8071,68.52564
8072,45.296764
8073,80.76487
8074,72.939644
8075,48.23736
8076,54.99188
8077,97.09081
8078,65.40986
8079,64.957535
8080,65.7883
8081,54.73534
8082,108.02134
8083,134.45862
8084,41.732983
8085,198.12234
8086,64.728294
8087,31.207048
8088,93.808586
8089,96.97677
8090,41.633648
8091,67.57493
8092,47.61916
8093,57.333378
8094,74.308876
8095,90.51124
8096,76.11686
8097,50.879883
8098,91.415016
8099,50.58569
8100,92.82781
8101,67.361244
8102,55.472855
8103,169.98535
8104,95.76202
8105,90.609955
8106,48.98873
8107,112.57422
8108,80.003914
8109,52.288864
8110,51.224167
8111,131.54094
8112,78.907814
8113,71.764046
8114,71.483765
8115,61.720432
8116,68.57152
8117,94.11126
8118,249.53426
8119,56.999775
8120,108.605064
8121,82.8755
8122,51.654766
8123,49.589863
8124,52.0874
8125,80.49239
8126,64.60653
8127,46.37383
8128,95.14453
8129,70.088295
8130,91.865364
8131,76.243416
8132,83.51868
8133,34.443504
8134,60.82156
8135,64.697586
8136,56.182648
8137,132.23047
8138,36.509632
8139,48.362633
8140,49.343685
8141,84.807
8142,74.79519
8143,83.15197
8144,48.56333
8145,49.902756
8146,45.879425
8147,107.49584
8148,56.691742
8149,40.702946
8150,48.602573
8151,50.639194
8152,95.02784
8153,59.77809
8154,82.9655
8155,86.12116
8156,86.67467
8157,94.026726
8158,132.60933
8159,72.934525
8160,76.521545
8161,57.96608
8162,77.87596
8163,50.489777
8164,64.75463
8165,49.705997
8166,105.79316
8167,69.06003
8168,65.69622
8169,86.81149
8170,78.16272
8171,67.98754
8172,51.77423
8173,78.861145
8174,40.474506
8175,73.49978
8176,95.18406
8177,51.071857
8178,79.63065
8179,58.44032
8180,39.99079
8181,82.08263
8182,36.178947
8183,74.371376
8184,46.749287
8185,98.9184
8186,83.76334
8187,84.17323
8188,52.877895
8189,99.00528
8190,74.2918
8191,128.70035
8192,45.55882
8193,101.1204
8194,40.315315
8195,67.73139
8196,87.338936
8197,114.68788
8198,85.7329
8199,60.633915
8200,74.45225
8201,50.758785
8202,93.19848
8203,53.918743
8204,27.877922
8205,45.71218
8206,48.94941
8207,67.217155
8208,80.985245
8209,39.993088
8210,53.514595
8211,95.36236
8212,47.424217
8213,62.09761
8214,81.778595
8215,143.10214
8216,136.86057
8217,52.783558
8218,70.04623
8219,89.41572
8220,56.816845
8221,52.264442
8222,48.05023
8223,37.696056
8224,48.925568
8225,47.5208
8226,55.93472
8227,87.512665
8228,103.20883
8229,46.090572
8230,91.124245
8231,85.39504
8232,83.09068
8233,78.09609
8234,79.60993
8235,64.933586
8236,56.068153
8237,120.246826
8238,66.23745
8239,78.63125
8240,96.508194
8241,45.919304
8242,92.01379
8243,48.014416
8244,45.951378
8245,50.130344
8246,67.70053
8247,68.349976
8248,89.205696
8249,69.58094
8250,77.59259
8251,69.67511
8252,50.87638
8253,52.731995
8254,48.34257
8255,80.366066
8256,78.26869
8257,70.43847
8258,82.86073
8259,57.08856
8260,73.45069
8261,97.979256
8262,52.798878
8263,88.303474
8264,45.26491
8265,59.124672
8266,88.47689
8267,38.59316
8268,56.83604
8269,105.38539
8270,61.789337
8271,64.70246
8272,60.973026
8273,86.08422
8274,56.73249
8275,91.51195
8276,38.66488
8277,60.59959
8278,78.56399
8279,56.785908
8280,53.558136
8281,55.62454
8282,51.890144
8283,61.031258
8284,64.72237
8285,28.665787
8286,85.75714
8287,53.618946
8288,51.39831
8289,55.941666
8290,97.508606
8291,50.100273
8292,45.13881
8293,86.43782
8294,45.3722
8295,49.461433
8296,74.387215
8297,53.026333
8298,97.010994
8299,82.34142
8300,54.878338
8301,105.28213
8302,110.63712
8303,64.4602
8304,77.74256
8305,114.881966
8306,50.63961
8307,63.826637
8308,74.331955
8309,74.20501
8310,91.81375
8311,152.81207
8312,58.678493
8313,83.46931
8314,60.235153
8315,94.938675
8316,53.95739
8317,87.66512
8318,53.57523
8319,51.612206
8320,46.95569
8321,76.371346
8322,141.95016
8323,47.70212
8324,50.21243
8325,59.38551
8326,55.197475
8327,105.13002
8328,71.4733
8329,50.799282
8330,47.665634
8331,60.71185
8332,79.88059
8333,159.48988
8334,92.91562
8335,110.84591
8336,51.65545
8337,54.458084
8338,84.592766
8339,49.396896
8340,59.481445
8341,68.48441
8342,88.656876
8343,59.062366
8344,81.587845
8345,49.40677
8346,96.31013
8347,58.193306
8348,71.83117
8349,68.20114
8350,55.924557
8351,39.802727
8352,59.85764
8353,57.006474
8354,76.471054
8355,49.22556
8356,46.25315
8357,68.35611
8358,47.282932
8359,51.762062
8360,88.41135
8361,41.361763
8362,38.486553
8363,79.592155
8364,75.14998
8365,50.976425
8366,83.519844
8367,85.71172
8368,51.439644
8369,43.813576
8370,52.5289
8371,77.702934
8372,45.251434
8373,63.70985
8374,90.61383
8375,63.40248
8376,28.223637
8377,86.68066
8378,85.95906
8379,48.576927
8380,58.556797
8381,72.453156
8382,87.45824
8383,76.98913
8384,77.81747
8385,49.957893
8386,85.01749
8387,55.20073
8388,67.082115
8389,50.73489
8390,51.802525
8391,54.68819
8392,35.90303
8393,51.324192
8394,93.480865
8395,68.582405
8396,118.540245
8397,52.645485
8398,120.74604
8399,39.062767
8400,101.34462
8401,81.02941
8402,55.53581
8403,51.761684
8404,71.17776
8405,57.34302
8406,56.376225
8407,37.356365
8408,78.31785
8409,65.079285
8410,100.20254
8411,43.01716
8412,54.268665
8413,81.1702
8414,106.89672
8415,112.57107
8416,48.82504
8417,74.40429
8418,50.40436
8419,107.71112
8420,49.467728
8421,108.875916
8422,117.08284
8423,44.927425
8424,102.24153
8425,110.10295
8426,52.07444
8427,48.26007
8428,73.54393
8429,67.54484
8430,52.402065
8431,88.10357
8432,53.0651
8433,30.637646
8434,231.43387
8435,107.666504
8436,80.516815
8437,66.45092
8438,71.51106
8439,58.893417
8440,35.692383
8441,21.657295
8442,50.28371
8443,108.02027
8444,89.81314
8445,36.44708
8446,74.21085
8447,148.9091
8448,86.70152
8449,46.162315
8450,162.01813
8451,54.20341
8452,52.71041
8453,62.87206
8454,36.951015
8455,51.28099
8456,67.65969
8457,51.8438
8458,93.619095
8459,100.27124
8460,71.66349
8461,100.25861
8462,74.72292
8463,45.541424
8464,93.23999
8465,70.74204
8466,51.598545
8467,50.511738
8468,53.358982
8469,67.4196
8470,66.09326
8471,27.513752
8472,50.74292
8473,48.946175
8474,59.904892
8475,49.24488
8476,37.878056
8477,56.900833
8478,31.12257
8479,72.27265
8480,48.358795
8481,43.693924
8482,67.68495
8483,92.61527
8484,38.32409
8485,49.88088
8486,69.79531
8487,87.517944
8488,76.633804
8489,59.62655
8490,85.40734
8491,146.6295
8492,91.54913
8493,50.569794
8494,53.383915
8495,43.314972
8496,81.62513
8497,38.884415
8498,62.413353
8499,93.52227
8500,28.37469
8501,52.16541
8502,38.274387
8503,89.195496
8504,24.87897
8505,53.311577
8506,55.608063
8507,51.587418
8508,78.682335
8509,56.22875
8510,68.067635
8511,34.071342
8512,52.825096
8513,81.99798
8514,76.748726
8515,74.409515
8516,50.261505
8517,82.5188
8518,49.16888
8519,55.820297
8520,50.403114
8521,46.984596
8522,49.061726
8523,44.247993
8524,105.49747
8525,43.35188
8526,130.42299
8527,62.211243
8528,45.238464
8529,55.74835
8530,95.30713
8531,92.43537
8532,108.191185
8533,44.32022
8534,63.10469
8535,60.620274
8536,46.621414
8537,50.203064
8538,52.482162
8539,71.05497
8540,71.36874
8541,64.74815
8542,65.00947
8543,87.71251
8544,112.07954
8545,47.708015
8546,77.542305
8547,70.44901
8548,77.70533
8549,50.264732
8550,76.575294
8551,72.03524
8552,66.876724
8553,62.30987
8554,58.87025
8555,63.245148
8556,51.74406
8557,54.192993
8558,46.55258
8559,49.56097
8560,59.8443
8561,44.10686
8562,49.406803
8563,65.52294
8564,47.05112
8565,95.55164
8566,65.42121
8567,50.021317
8568,50.484333
8569,50.45616
8570,80.98101
8571,86.58558
8572,49.057343
8573,70.664696
8574,131.34412
8575,49.48382
8576,41.368294
8577,64.252014
8578,58.368656
8579,50.937347
8580,34.25443
8581,65.998375
8582,67.941216
8583,49.03758
8584,45.706116
8585,50.29584
8586,69.29177
8587,90.575096
8588,50.81877
8589,45.712242
8590,39.524384
8591,51.96968
8592,50.09245
8593,96.66999
8594,43.883984
8595,64.86065
8596,78.40486
8597,53.41429
8598,76.66378
8599,46.649887
8600,77.185844
8601,65.80498
8602,59.60963
8603,74.65187
8604,92.13986
8605,65.91845
8606,58.745945
8607,60.44172
8608,60.67544
8609,82.23168
8610,49.652416
8611,47.026993
8612,112.52273
8613,53.798576
8614,50.72513
8615,40.760883
8616,77.75911
8617,49.915695
8618,49.731243
8619,66.27862
8620,46.84969
8621,46.65148
8622,58.896805
8623,96.285805
8624,272.24966
8625,47.46994
8626,43.79334
8627,63.531708
8628,110.72927
8629,50.12459
8630,98.44189
8631,32.62123
8632,68.53745
8633,55.244392
8634,112.1425
8635,36.29023
8636,91.41907
8637,65.57048
8638,63.30455
8639,51.125587
8640,50.222504
8641,96.23762
8642,72.91754
8643,201.1719
8644,51.464252
8645,48.15026
8646,54.57175
8647,91.5424
8648,100.1507
8649,50.37243
8650,50.856632
8651,81.242905
8652,45.6826
8653,45.08283
8654,67.01243
8655,39.782932
8656,71.55196
8657,78.786995
8658,78.21533
8659,50.144123
8660,53.09797
8661,51.03605
8662,66.41035
8663,50.087032
8664,79.59316
8665,63.04171
8666,45.372456
8667,61.44301
8668,86.99233
8669,60.91021
8670,82.44622
8671,58.50045
8672,49.391796
8673,151.76888
8674,40.149437
8675,48.894897
8676,61.651695
8677,64.847534
8678,61.14385
8679,48.116055
8680,62.999615
8681,137.18465
8682,94.288216
8683,81.78031
8684,45.43577
8685,49.04997
8686,40.518204
8687,55.169437
8688,93.610825
8689,111.08724
8690,84.56107
8691,63.42105
8692,75.68113
8693,58.022766
8694,37.24037
8695,63.830574
8696,51.33405
8697,66.70018
8698,90.69276
8699,78.82581
8700,49.6401
8701,52.179565
8702,82.87695
8703,48.286377
8704,78.98069
8705,36.089233
8706,49.07894
8707,39.62415
8708,37.283836
8709,62.368095
8710,67.29563
8711,43.880035
8712,39.140972
8713,144.15689
8714,44.8441
8715,66.71516
8716,47.851658
8717,39.23042
8718,49.22724
8719,108.30785
8720,66.72923
8721,51.696163
8722,152.57372
8723,99.11389
8724,81.33579
8725,43.729965
8726,67.852394
8727,94.24899
8728,103.24558
8729,46.226574
8730,54.64958
8731,76.26126
8732,60.50852
8733,84.34945
8734,42.96704
8735,87.77111
8736,52.47525
8737,90.007515
8738,96.68096
8739,51.099346
8740,69.581795
8741,79.763954
8742,88.84443
8743,52.478813
8744,83.16023
8745,85.41826
8746,46.816097
8747,85.14789
8748,78.76435
8749,42.238754
8750,48.735283
8751,50.769684
8752,80.362816
8753,56.721165
8754,63.10297
8755,103.75818
8756,211.0567
8757,51.881348
8758,42.725666
8759,45.17186
8760,83.0896
8761,59.593987
8762,50.420334
8763,43.83677
8764,55.209675
8765,60.177937
8766,64.75584
8767,51.2783
8768,85.14525
8769,48.914833
8770,88.015785
8771,47.78514
8772,47.796112
8773,56.086044
8774,80.14718
8775,70.81102
8776,40.474827
8777,97.87504
8778,71.77809
8779,68.26381
8780,91.80532
8781,17.617079
8782,86.91262
8783,78.017105
8784,45.2205
8785,87.35734
8786,49.283077
8787,44.37609
8788,58.823944
8789,60.57642
8790,60.037243
8791,46.817783
8792,44.819096
8793,45.773537
8794,102.009674
8795,44.06839
8796,51.915123
8797,48.258743
8798,45.476063
8799,50.48039
8800,52.81637
8801,56.154285
8802,60.016087
8803,47.423374
8804,88.28778
8805,174.68341
8806,101.20645
8807,51.451706
8808,51.06957
8809,50.018337
8810,46.32956
8811,85.88804
8812,49.304848
8813,50.730423
8814,55.66066
8815,56.563107
8816,84.27456
8817,46.337677
8818,52.31614
8819,39.01861
8820,32.57924
8821,89.2987
8822,50.7131
8823,51.266876
8824,60.780796
8825,75.87331
8826,80.31427
8827,45.26777
8828,100.26521
8829,118.148705
8830,107.171265
8831,83.88
8832,84.889984
8833,33.77672
8834,68.45216
8835,92.35377
8836,112.72375
8837,103.990005
8838,109.09936
8839,85.67877
8840,60.965694
8841,56.73725
8842,33.21153
8843,88.89186
8844,96.69012
8845,72.89977
8846,185.80391
8847,49.883
8848,81.501595
8849,108.63796
8850,74.530396
8851,40.73468
8852,78.42038
8853,54.197926
8854,46.085026
8855,46.874184
8856,200.09746
8857,52.055847
8858,47.51166
8859,64.84396
8860,76.53418
8861,109.50862
8862,53.719296
8863,50.992527
8864,52.747425
8865,105.60276
8866,88.8922
8867,69.561035
8868,73.2517
8869,62.444164
8870,38.612495
